username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
recoveryspirit;09/07/2014 04:42;0;14;I was diagnosed with ADHD and bipolar disorder and put on two meds at once. I'm now off both and I feel AMAZING. so.;;;;4.87E+17;https://twitter.com/recoveryspirit/status/486611260180799488
RyanChances;08/07/2014 22:55;0;0;Went to see my psychologist over the weekend. I was diagnosed with Bipolar disorder, split personality type - and... http:// fb.me/1rJfYprSZ;;;;4.87E+17;https://twitter.com/RyanChances/status/486523901401628674
TionSavageee;08/07/2014 13:50;0;0;I have anger issues fr , i was diagnosed with being bipolar in March by 2 diff therapist but ion take my medicine;;;;4.86E+17;https://twitter.com/TionSavageee/status/486386798042841088
StueyDay;07/07/2014 06:44;0;0;@Lorny_jade I was diagnosed with depression for 8 yrs then told me it was bipolar . Telling you, you need to get thyroid checked.;;@Lorny_jade;;4.86E+17;https://twitter.com/StueyDay/status/485917145839468544
bstat55;06/07/2014 23:50;0;0;I was diagnosed with ADHD, Aspergers, Bipolar , Retardation, and Obesity before. I find it hilarious because I'm intelligent and skinny.;;;;4.86E+17;https://twitter.com/bstat55/status/485813147832307713
p_rapper;06/07/2014 18:41;0;0;For those that don't know, in Feb 2013 I was diagnosed with ' Bipolar Disorder' and spent 4 weeks in Westpark... http:// fb.me/6oNk4r5sb;;;;4.86E+17;https://twitter.com/p_rapper/status/485735340913995777
Nattyneou;06/07/2014 09:05;0;1;Client I was just diagnosed with bipolar and depression. Me: (uhh. Hope you like the makeup I'm putting on you.) pic.twitter.com/6D9ySz96hu;;;;4.86E+17;https://twitter.com/Nattyneou/status/485590342469558272
GeraintWaddon;04/07/2014 21:19;0;3;I was diagnosed with Bipolar Disorder today. I don't know wether to laugh or cry.;;;;4.85E+17;https://twitter.com/GeraintWaddon/status/485050260843401216
rocketgirlyt;04/07/2014 21:17;0;3;I WAS DIAGNOSED WITH ANXIETY AND BIPOLAR DISEASE;;;;4.85E+17;https://twitter.com/rocketgirlyt/status/485049707803443200
I_Am_Real_Leona;02/07/2014 21:19;0;1;@Jeff_Emmerson_ I was diagnosed with #ADD / #ADHD and man I thought it was #bipolar -2 (ii);;@Jeff_Emmerson_;#add #adhd #bipolar;4.84E+17;https://twitter.com/I_Am_Real_Leona/status/484325424403845120
Popatrace_OrNah;30/06/2014 23:16;0;1;The other day I realized if I was 'evaluated' by a doctor, I would be diagnosed with depression and bipolar ... Bipolarion? Bipolar ness?;Phoenix, AZ;;;4.84E+17;https://twitter.com/Popatrace_OrNah/status/483630060050849793
ask_experts;30/06/2014 18:30;0;0;Message of hope and a thank you: I was diagnosed with bipolar disorder with psychotic features and borderline... http:// fb.me/3Y3cwF1do;;;;4.84E+17;https://twitter.com/ask_experts/status/483558071558737922
Blunt_Mommy;29/06/2014 07:10;0;0;Technically, I was diagnosed with bipolar disorder when I was 16. I know I don't have it though. I was just going through a lot at that time;;;;4.83E+17;https://twitter.com/Blunt_Mommy/status/483024609277538304
recoveryspirit;29/06/2014 05:23;2;6;I was diagnosed with bipolar disorder in literally 5 minutes and had pills shoved down my throat to fix me & make me shut up, essentially;;;;4.83E+17;https://twitter.com/recoveryspirit/status/482997833331912704
marygarden;28/06/2014 15:00;0;0;@KMiller223 I was hospitalised twice cos of my sister. Diagnosed with bipolar when she was 50 but her violence always excused by mum & dad.;;@KMiller223;;4.83E+17;https://twitter.com/marygarden/status/482780641738502146
giannadepalma;27/06/2014 22:21;1;1; @joeybalsamo : I wonder why I was never diagnosed with bi polar bc I'm bipolar like everyday true;;@joeybalsamo;;4.83E+17;https://twitter.com/giannadepalma/status/482529131486531584
joeybalsamo;27/06/2014 22:19;0;1;I wonder why I was never diagnosed with bi polar bc I'm bipolar like everyday;Toms River, NJ;;;4.83E+17;https://twitter.com/joeybalsamo/status/482528651662352384
delaney_ashlyn;27/06/2014 09:47;0;0;Last week I was diagnosed with bipolar disorder. Well that explains a lot.;;;;4.82E+17;https://twitter.com/delaney_ashlyn/status/482339479449911297
eds_shirtsleeve;27/06/2014 02:37;1;0;@AnissaQP yeah it's awful, i was diagnosed with bipolar 10 months ago but i don't hellucinate bc i have a different type, hers is phychosis;;@AnissaQP;;4.82E+17;https://twitter.com/eds_shirtsleeve/status/482231090762244098
itsjtbaee_;26/06/2014 12:44;0;0;I was diagnosed with bipolar depression. Tf;;;;4.82E+17;https://twitter.com/itsjtbaee_/status/482021605506551808
recoveryspirit;22/06/2014 04:50;3;10;I was diagnosed with bipolar disorder because I could not control my emotions at all, I was up and then down all the time;;;;4.80E+17;https://twitter.com/recoveryspirit/status/480452766616129536
GeekTechIO;21/06/2014 05:52;0;0;but a year later i was diagnosed with bipolar disorder when i was younger took my businesses for granted but i kept them . always learning;;;;4.80E+17;https://twitter.com/GeekTechIO/status/480105991112241153
Demetria_Wife;21/06/2014 03:37;2;0;Today I was diagnosed with bipolar disorder.;;;;4.80E+17;https://twitter.com/Demetria_Wife/status/480071981170044928
mikayla_radich;20/06/2014 07:56;0;0;@KiraUlberg I was diagnosed with bipolar 2 disorder in January.;;@KiraUlberg;;4.80E+17;https://twitter.com/mikayla_radich/status/479774877910454272
Ma7mood101;19/06/2014 18:29;0;0;So today I was diagnosed with Bipolar Disorder, and now am reading about it.;;;;4.80E+17;https://twitter.com/Ma7mood101/status/479571680646283264
jbsmadness;19/06/2014 06:32;0;0;@iFeelTheBieber I was 12 and I was diagnosed with depression and being  bipolar  tf I was 12 you dont need no psychologist thats what;;@iFeelTheBieber;;4.79E+17;https://twitter.com/jbsmadness/status/479391323423006720
Dandelionns;18/06/2014 10:51;0;0;When I was about 25 I was diagnosed with Bipolar II and anxiety. But it doesn't fit really with me and meds have never helped. I am going to;;;;4.79E+17;https://twitter.com/Dandelionns/status/479094001992081409
dogcalledbambi;18/06/2014 10:13;0;0;I was diagnosed with bipolar depression today and no ...  oh friend that's awful I'm so sorry this happened :( ... http:// ask.fm/a/amfc9382;;;;4.79E+17;https://twitter.com/dogcalledbambi/status/479084569048924161
deathfairyqueen;16/06/2014 07:53;0;0;I was diagnosed with bipolar disorder when I was 15. Looking back at my childhood there were a lot of signs.;;;;4.78E+17;https://twitter.com/deathfairyqueen/status/478324332276772864
anthdistler;16/06/2014 01:45;0;0;@padmeamidala I was diagnosed with bipolar disorder 10 years ago. It's always a fight, but having the knowledge makes things easier.;;@padmeamidala;;4.78E+17;https://twitter.com/anthdistler/status/478231800826048512
starveforpretty;14/06/2014 23:01;0;0;I was officially diagnosed with bipolar disorder type 1;;;;4.78E+17;https://twitter.com/starveforpretty/status/477828082359738368
charlee_buns;14/06/2014 11:32;0;1;I was diagnosed with bipolar disorder. I talk about it because I want to spread mental illness awareness.;;;;4.78E+17;https://twitter.com/charlee_buns/status/477654797936783361
lbjess07;14/06/2014 09:20;0;0;@ddlovato Hi, I was just diagnosed with bipolar disorder and I don't know anyone else who suffers from im except you. I'm so scared. Help me;;@ddlovato;;4.78E+17;https://twitter.com/lbjess07/status/477621609927155712
MzQuAy;13/06/2014 00:16;0;0;@iluvtoparty @ABaD_BiOtCh Come on Bria I was just diagnosed with this bipolar disorder I'm still sensitive about it sheesh;;@iluvtoparty @ABaD_BiOtCh;;4.77E+17;https://twitter.com/MzQuAy/status/477122240907968512
EEbeckius;12/06/2014 05:12;0;0;I was diagnosed with bipolar depression....wutt;;;;4.77E+17;https://twitter.com/EEbeckius/status/476834474505043968
ItsKira_J;11/06/2014 12:41;0;0;Lol I was looking through a lot of my tweets and I think I need to be diagnosed with bipolar because damn.;;;;4.77E+17;https://twitter.com/ItsKira_J/status/476585018975059968
ViewtifulAdam;11/06/2014 08:17;0;0;I was Diagnosed with ADHD but now i think i have bipolar http:// m.activebeat.com/your-health/13 -symptoms-of-bipolar-disorder-are-you-bipolar/ ;;;;4.77E+17;https://twitter.com/ViewtifulAdam/status/476518436911058945
FishOutOfH2O_;11/06/2014 03:34;0;0;@TheVulgarVag I'm 35. Since I was 18, I've been diagnosed with bipolar II (manic depression), GAD & OCD. I know, way to dump out my purse.;;@TheVulgarVag;;4.76E+17;https://twitter.com/FishOutOfH2O_/status/476447268191490048
YangMummy;09/06/2014 23:33;0;0;@Thee_Mav33 lol I was diagnosed with bipolar disorder three and a half years ago. And this dj blessed me with a son. We stuck for life;;@Thee_Mav33;;4.76E+17;https://twitter.com/YangMummy/status/476024394276679680
isminiHoran;09/06/2014 00:54;0;0;Being diagnosed with bipolar disorder helped me deal with the harmful things I was doing to myself to cope. -Demi Lovato;;;;4.76E+17;https://twitter.com/isminiHoran/status/475682290132332544
Tiakecik_;08/06/2014 23:22;0;0;being diagnosed with bipolar disorder helped me deal with the harmful things I was doing to myself to cope. - @ddlovato;;@ddlovato;;4.76E+17;https://twitter.com/Tiakecik_/status/475659171707101184
ddl_inspiresme;08/06/2014 20:40;2;3;Being diagnosed with bipolar disorder helped me deal with the harmful things I was doing to myself to cope. -Demi Lovato;;;;4.76E+17;https://twitter.com/ddl_inspiresme/status/475618294750543873
coloursoflovato;08/06/2014 08:35;1;1;''being diagnosed with bipolar disorder helped me deal with the harmful things I was doing to myself to cope.'' - demi.;;;;4.75E+17;https://twitter.com/coloursoflovato/status/475435877385383936
lcvigne;05/06/2014 09:29;0;0;@dxuce I am bipolar . {I stop picking at the grass and look up at you} I was also diagnosed with depression disorder when I was 11.;;@dxuce;;4.74E+17;https://twitter.com/lcvigne/status/474362284547244032
MarvinManele;05/06/2014 06:30;0;0;What's up Doc??? @SenaNgwane : *TapsYouOnTheShoulder*  @MarvinManele : I wouldn't be surprised if I was diagnosed with bipolar .;;@SenaNgwane @MarvinManele;;4.74E+17;https://twitter.com/MarvinManele/status/474317275215192064
SenaNgwane;05/06/2014 06:28;0;0;*TapsYouOnTheShoulder*  @MarvinManele : I wouldn't be surprised if I was diagnosed with bipolar .;;@MarvinManele;;4.74E+17;https://twitter.com/SenaNgwane/status/474316895949422592
MarvinManele;05/06/2014 06:27;0;0;I wouldn't be surprised if I was diagnosed with bipolar .;;;;4.74E+17;https://twitter.com/MarvinManele/status/474316422362181632
robynnemckx;05/06/2014 06:24;0;0;It would make complete sense if I was diagnosed with bipolar;;;;4.74E+17;https://twitter.com/robynnemckx/status/474315756008931328
diagnosedBPD;04/06/2014 23:35;0;0;PT - I think I feel more comfortable taking medication with my BPD diagnosis than when I was diagnosed with bipolar II. Weird huh?;;;;4.74E+17;https://twitter.com/diagnosedBPD/status/474212778979233792
BreBb5;03/06/2014 22:17;0;0;Cause chicks ain't loyal rite yea ok anyway as I was saying,Chris was diagnosed with bipolar disorder he gonna... http:// fb.me/6r5nRdeOx;;;;4.74E+17;https://twitter.com/BreBb5/status/473830883221602305
_up_and_down_;02/06/2014 17:40;0;1;I was eventually diagnosed with bipolar disorder by community services. Community services aren't much better.;;;;4.73E+17;https://twitter.com/_up_and_down_/status/473398624890937344
Pictobip;02/06/2014 10:26;0;0;#50FactsAboutMe 7 When I was finally diagnosed with Bipolar Disorder, I consumed every book I could find at our local library on it.;;;#50factsaboutme;4.73E+17;https://twitter.com/Pictobip/status/473289629744246784
BvsedW0lf;02/06/2014 07:38;0;0;29. in the 6 grade I was diagnosed with bipolar and depression;;;;4.73E+17;https://twitter.com/BvsedW0lf/status/473247366259408896
IndigoKitti;02/06/2014 06:06;0;0;@alittledoozy after a few sessions and a visit with a psychiatrist, I was diagnosed with bipolar 2.;;@alittledoozy;;4.73E+17;https://twitter.com/IndigoKitti/status/473224167421407232
TyDeathless1313;01/06/2014 11:16;0;1;I think I might be bipolar . I was diagnosed with depression when I was 11 so...;;;;4.73E+17;https://twitter.com/TyDeathless1313/status/472939708549718016
graham_bryan;31/05/2014 21:49;0;0;@stephenfry I was diagnosed with bipolar in December last night I watched your program you are a true gentleman and a real inspiration to me;;@stephenfry;;4.73E+17;https://twitter.com/graham_bryan/status/472736564498661376
1ecmarv;31/05/2014 11:31;1;0;I was diagnosed with bipolar In 2011 shit crazy 4real it's like I'm really bipolar;;;;4.73E+17;https://twitter.com/1ecmarv/status/472581087794040833
ConfusingLife32;30/05/2014 08:02;0;0;My Diagnoses I was diagnosed with Bipolar Disorder,PTSD, and depression with psychotic features when I was thirteen at a mental facility.;;;;4.72E+17;https://twitter.com/ConfusingLife32/status/472166229596065792
LaUrAeLiZa1988;30/05/2014 01:08;3;6;@MummyFelstead i was 11 when i was diagnosed with bipolar - talking is definately the best medicine. Your amazing :) thank you.;;@MummyFelstead;;4.72E+17;https://twitter.com/LaUrAeLiZa1988/status/472061865389228032
jenphoenix83;29/05/2014 23:44;0;0;@megcox_xo how long ago did you applied for emirates?? I was diagnosed with bipolar 7 years ago(your age) Now training mental health nurse;Northampton, England;@megcox_xo;;4.72E+17;https://twitter.com/jenphoenix83/status/472040826202501120
iDarthvalerie;29/05/2014 09:04;0;2;I've known this guy since I was like 6 and to learn that he's just been diagnosed with bipolar disorder...it's sad and fucking sucks;San Jose, CA;;;4.72E+17;https://twitter.com/iDarthvalerie/status/471819281441636352
curexcomplex;27/05/2014 22:06;0;0;@Px2814 the woman that said when I was diagnosed with bipolar mental health is BS you just need to grow up welcome to my familye.;;@Px2814;;4.71E+17;https://twitter.com/curexcomplex/status/471291382255321088
sounds_soulful;27/05/2014 08:49;0;0;Update on my life: things have been pretty shitty, I was diagnosed with depression, bipolar disorder, and panic disorder and I'm struggling.;;;;4.71E+17;https://twitter.com/sounds_soulful/status/471090880439279616
tybjazzy;26/05/2014 20:29;0;1;I was litterally diagnosed with bipolar disorder and i dont ever take my meds cause fuck it why not be crazy lol;;;;4.71E+17;https://twitter.com/tybjazzy/status/470904524304306176
ThyroidSexy;26/05/2014 03:16;3;2;A member asked, How many of you have gotten a psych diagnosis? I was diagnosed with bipolar and it was thyroid disease. Makes me SO mad!;;;;4.71E+17;https://twitter.com/ThyroidSexy/status/470644481046630400
patthegoat15;26/05/2014 00:41;0;0;Y'all think y'all bipolar I was really diagnosed with that shit I'll really fuck one of y'all up;;;;4.71E+17;https://twitter.com/patthegoat15/status/470605566361231360
photogirlkatie;25/05/2014 03:14;0;1;Thank you, @Mort3mer for making a video about mental illness. I was diagnosed with bipolar disorder. And it means a lot to me that you did!;;@Mort3mer;;4.70E+17;https://twitter.com/photogirlkatie/status/470281764184018944
BrokenDollx0x0;24/05/2014 17:36;0;1;@DepressBPBear Thanks for the follow. I was diagnosed with bipolar at 29.;;@DepressBPBear;;4.70E+17;https://twitter.com/BrokenDollx0x0/status/470136251312795648
bpHopeMag;23/05/2014 22:03;1;0;What if I'm not really bipolar ? ~ by Jon Press When I was initially diagnosed with bipolar disorder back in... http:// fb.me/3i18wcT9v;;;;4.70E+17;https://twitter.com/bpHopeMag/status/469840964140269569
r_mentalhealth;23/05/2014 14:38;0;1;[ #mentalhealth ] Bipolar or adhd please help - I was recently diagnosed with bipolar disorder and adhd. Have been s... http:// ow.ly/2H3c8D;;;#mentalhealth;4.70E+17;https://twitter.com/r_mentalhealth/status/469729073863081984
teaandtalking;22/05/2014 03:51;1;2;@EdwardsKatie Im good. I was diagnosed with bipolar 9 yrs ago & was unwell a few months ago but better now. Love my job! :) #PNDHour;;@EdwardsKatie;#pndhour;4.69E+17;https://twitter.com/teaandtalking/status/469203933421117441
Stopthestigma;20/05/2014 15:23;0;0;Preview: When I was initially diagnosed with bipolar disorder back in college, there were times I would lay in... http:// fb.me/2SxioiWcf;;;;4.69E+17;https://twitter.com/Stopthestigma/status/468653269732954112
TheBurstBurglar;17/05/2014 05:45;0;0;Your tweets make you sound extra Bi-Polar. are you?  I was diagnosed with Bipolar Disorder II 3 years ago. http:// ask.fm/a/an92qkm5;;;;4.67E+17;https://twitter.com/TheBurstBurglar/status/467420684474658817
lgstrick;17/05/2014 01:53;0;0;I was diagnosed with bipolar disorder 5 yrs ago. I walked out of the psychiatrist's office when she started going over treatment options.;;;;4.67E+17;https://twitter.com/lgstrick/status/467362262484004867
Gene_Spurs;16/05/2014 12:16;0;0;I was diagnosed with bipolar , ptsd, n ocd you wanna know what I honestly think about mental disorders its a bunch of crock shit a excuse;;;;4.67E+17;https://twitter.com/Gene_Spurs/status/467156642732056576
TheRealSupermum;15/05/2014 03:10;0;2;I was told to just get on with it when I told family I was not coping well, I was later diagnosed with #bipolar #MHChat;;;#bipolar #mhchat;4.67E+17;https://twitter.com/TheRealSupermum/status/466656748779368449
FinallyBipolar;15/05/2014 00:04;0;0;@2BipolarChicks I was diagnosed with MDD and given antiderpessants for 4.5 years. They mad my #bipolar worse by switching me into hypomania.;;@2BipolarChicks;#bipolar;4.67E+17;https://twitter.com/FinallyBipolar/status/466609908621017088
C0exist_;14/05/2014 15:36;0;1;Lmao I swear I was really diagnosed with bipolar disorder ppl probably think my tweets make me sound so indecisive & crazy;;;;4.66E+17;https://twitter.com/C0exist_/status/466482226189062144
SiddyKay2013;14/05/2014 03:33;0;0;I was diagnosed with bipolar disorder yesterday. Uh, no I have don't take no shit disorder!;;;;4.66E+17;https://twitter.com/SiddyKay2013/status/466300291415941120
ELFY1723;12/05/2014 11:36;0;0;Sun Will Shine - oktotalk: I was diagnosed with bipolar this year. I see a counselor every week. Im a 22... http:// tmblr.co/ZHYClu1Fdn7A7;;;;4.66E+17;https://twitter.com/ELFY1723/status/465697023204003842
Glennspillman;10/05/2014 14:24;0;0;@DepressBPBear I was diagnosed with bipolar 3 years ago, it's a struggle.;;@DepressBPBear;;4.65E+17;https://twitter.com/Glennspillman/status/465014389473816576
recoveryspirit;10/05/2014 00:37;0;9;I was diagnosed with bipolar in two days and given medication right away. no one even knew what was really happening to me;;;;4.65E+17;https://twitter.com/recoveryspirit/status/464806321922248704
koruemporium;09/05/2014 23:46;0;0;@sibimet I got diagnosed with bipolar in america too, from professionals. I was like 14-15 or something;;@sibimet;;4.65E+17;https://twitter.com/koruemporium/status/464793592025079809
3Deziree;09/05/2014 06:52;0;0;I wouldn't be surprised if I was diagnosed with bipolar disease.;Carrollton;;;4.65E+17;https://twitter.com/3Deziree/status/464538262028423168
lovesyou3289;09/05/2014 01:56;0;1;@LaceyTurner - I want to thank you in many ways for many me better, as I was finally diagnosed with bipolar - thanks to Stacey x;;@LaceyTurner;;4.64E+17;https://twitter.com/lovesyou3289/status/464463907265200128
toriesatterfie2;08/05/2014 23:42;0;0;@TrevorProject thank you I was diagnosed with bipolar 2 disorder six months ago. Some people don't care enough to help so thanks.;;@TrevorProject;;4.64E+17;https://twitter.com/toriesatterfie2/status/464430044866416641
SteelAfrica;08/05/2014 15:20;1;1;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7A4 #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464303743006412800
SteelAfrica;08/05/2014 14:50;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7yS #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464296207012331521
SteelAfrica;08/05/2014 14:20;2;1;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7y9 #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464288669885808640
SteelAfrica;08/05/2014 13:50;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7xn #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464281073502154752
SteelAfrica;08/05/2014 13:20;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7wD #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464273529664712704
SteelAfrica;08/05/2014 12:50;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7w5 #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464265973944819712
SteelAfrica;08/05/2014 12:20;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7vK #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464258422108852224
SteelAfrica;08/05/2014 11:50;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7vf #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464250878598578177
SteelAfrica;08/05/2014 11:20;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7uS #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464243313122770945
SteelAfrica;08/05/2014 10:50;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7uq #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464235763966955520
SteelAfrica;08/05/2014 10:20;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7tD #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464228215096348672
SteelAfrica;08/05/2014 09:50;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7t3 #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464220685850918912
SteelAfrica;08/05/2014 09:20;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7st #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464213119049670656
SteelAfrica;08/05/2014 08:50;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7rG #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464205574469849088
SteelAfrica;08/05/2014 07:20;0;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7nt #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464182951706914816
SteelAfrica;08/05/2014 06:50;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7mw #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464175403255734273
SteelAfrica;08/05/2014 06:20;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7lZ #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464167894067449856
SteelAfrica;08/05/2014 05:50;0;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7lv #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464160335659012096
SteelAfrica;08/05/2014 05:20;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7kI #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464152794623397888
SteelAfrica;08/05/2014 04:50;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7ko #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464145226043777024
SteelAfrica;08/05/2014 04:20;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7k5 #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464137674249764864
SteelAfrica;08/05/2014 03:50;0;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7jA #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464130081880023040
SteelAfrica;08/05/2014 03:20;0;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7cX #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464122538621419520
SteelAfrica;08/05/2014 03:20;0;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7iS #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464122529989533696
jordanharding_;08/05/2014 03:01;0;1;I wouldn't be surprised if I was diagnosed with bipolar;;;;4.64E+17;https://twitter.com/jordanharding_/status/464117806418911233
SteelAfrica;08/05/2014 02:50;0;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7i6 #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464114984633786368
SteelAfrica;08/05/2014 02:20;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7hr #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464107426959331328
SteelAfrica;08/05/2014 01:50;0;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7h0 #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464099875257610240
SteelAfrica;08/05/2014 01:20;1;0;I was diagnosed with #Bipolar II in 2012. Here's my experience, by Bec Hanna http:// ow.ly/wz7dl #Australia #Africa;;;#bipolar #australia #africa;4.64E+17;https://twitter.com/SteelAfrica/status/464092332833656834
GottaLoveCaira;07/05/2014 11:44;0;2;That moment when @MccraeKeiara thought I was diagnosed with bipolar disorder.;;@MccraeKeiara;;4.64E+17;https://twitter.com/GottaLoveCaira/status/463887087456878592
adamseward908;07/05/2014 05:42;0;0;It turns out cats can be diagnosed with Bipolar apparently. I have no idea why I was looking it up.;;;;4.64E+17;https://twitter.com/adamseward908/status/463796060956012544
nyctherapy;07/05/2014 05:40;0;0;#psychology Coming Out of the Bipolar Closet - I was diagnosed with bipolar disorder in October 2008. I didn&#8217... http:// ow.ly/2GoLxN;;;#psychology #8217;4.64E+17;https://twitter.com/nyctherapy/status/463795469513007104
AO2GEN;07/05/2014 05:17;0;0;#Mentalhealth #PSYCH Coming Out of the Bipolar Closet: I was diagnosed with bipolar ... http:// bit.ly/QbFriW -- http:// covvha.net;;;#mentalhealth #psych;4.64E+17;https://twitter.com/AO2GEN/status/463789685697830912
COVVHA;07/05/2014 05:17;0;0;#Mentalhealth #PSYCH Coming Out of the Bipolar Closet: I was diagnosed with bipolar ... http:// bit.ly/QbFriW -- http:// covvha.net;;;#mentalhealth #psych;4.64E+17;https://twitter.com/COVVHA/status/463789679704162305
Shaman65S;06/05/2014 18:31;0;0;As some of you may know after 30 years of confusion and hell I was last year diagnosed with Bipolar Spectrum Disorder 2! Cont . . . .;;;;4.64E+17;https://twitter.com/Shaman65S/status/463627208431771648
BipolarSpa;05/05/2014 14:34;0;0;#Bipolar News: ' I was diagnosed with bi-polar disorder, but art helped me turn my life around ... - Cambridge News http:// ow.ly/2GkfXF;;;#bipolar;4.63E+17;https://twitter.com/BipolarSpa/status/463205026333474816
BipolarSpa;04/05/2014 16:29;0;1;#Bipolar News: ' I was diagnosed with bi-polar disorder, but art helped me turn my life around ... - Cambridge News http:// ow.ly/2GiC2e;;;#bipolar;4.63E+17;https://twitter.com/BipolarSpa/status/462871666952261632
nopelauren;04/05/2014 14:03;0;0;Ew dad told my old deputy that i was diagnosed with bipolar wtf dad lol;;;;4.63E+17;https://twitter.com/nopelauren/status/462834829940121600
