username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Seannicus;01/07/2015 10:21;0;0;@BMarshh54 thanks for being such an inspiration. I was diagnosed with BPD , and being a life long bears fan, u really helped me. Thanks B!;;@BMarshh54;;6.16E+17;https://twitter.com/Seannicus/status/616069177762283520
DBTPath;29/06/2015 01:49;1;2;I was initially misdiagnosed as bipolar rapid cycling before eventually being correctly diagnosed with #BPD . Free... http:// fb.me/4d64KeTm6;;;#bpd;6.15E+17;https://twitter.com/DBTPath/status/615215450310451200
Becs;27/06/2015 05:34;0;0;@hungrymama I remember when I was diagnosed with BPD . Similar feelings.;;@hungrymama;;6.15E+17;https://twitter.com/Becs/status/614547246982377472
_despairfever;18/06/2015 18:28;0;0;my mother has BPD and i was showing symptoms, so i eventually got diagnosed with it. along with PTSD and aspergers;;;;6.11E+17;https://twitter.com/_despairfever/status/611480720188538880
__xBlondie;16/06/2015 02:00;3;0;@HealingFromBPD I was diagnosed with BPD aged 18. It had been speculated during my teens but was too young to be diagnosed. I am 20.;;@HealingFromBPD;;6.11E+17;https://twitter.com/__xBlondie/status/610507099714527232
bpd_borderline;15/06/2015 08:12;0;0;@HealingFromBPD I'm 21 n I was diagnosed with bpd a month after I turned 21 in November 2014;;@HealingFromBPD;;6.10E+17;https://twitter.com/bpd_borderline/status/610238436197466112
zaiinjmaliik;14/06/2015 07:18;0;0;I was diagnosed with bpd ha nothing much to share.;;;;6.10E+17;https://twitter.com/zaiinjmaliik/status/609862346966716416
RainyBaby0704;13/06/2015 04:15;1;2;#bpd @HealingFromBPD I was diagnosed with BPD at 17, but struggled with it long before then. I wish others knew how hypersensitivity felt;;@HealingFromBPD;#bpd;6.09E+17;https://twitter.com/RainyBaby0704/status/609454061268549633
DBTPath;12/06/2015 11:23;0;0;@PowerfulPain I remember when I was diagnosed with #BPD . I was in an intensive outpatient partial hospitalization. They kept me a while, too;;@PowerfulPain;#bpd;6.09E+17;https://twitter.com/DBTPath/status/609199196504133632
elizabethdanger;11/06/2015 10:29;0;1;I was re-diagnosed with PTSD two years later. I didn't have BPD . I had PTSD and my psych was too lazy to get down to specifics and -;;;;6.09E+17;https://twitter.com/elizabethdanger/status/608823451688706048
stillicides;01/06/2015 22:26;0;1;@robotpinemarten @QuietAmzie I received dbt before I was officially diagnosed with bpd . treatment should be based on symptoms imo.;;@robotpinemarten @QuietAmzie;;6.05E+17;https://twitter.com/stillicides/status/605379962053509120
getitsorted;29/05/2015 07:03;0;0;@ddlovato Demi I'm in the process of gettin diagnosed with BPD and I feel let@down pay past services. Madness i wish I was an advocate. Xxx;;@ddlovato @down;;6.04E+17;https://twitter.com/getitsorted/status/604060336556281857
stillicides;23/05/2015 03:42;0;0;@BPDFFS existing diagnoses would be? like I was diagnosed with bpd and then the classification was changed to eupd, but >;;@BPDFFS;;6.02E+17;https://twitter.com/stillicides/status/601835603966197761
CompanionAnne;23/05/2015 02:22;0;0;. @jarpad I don't know what you're going through. I was diagnosed with BPD 10 years ago. I would gladly share how I have learned to cope.;Minneapolis, MN;@jarpad;;6.02E+17;https://twitter.com/CompanionAnne/status/601815312955125761
silva_jencries;21/05/2015 04:06;0;0;@ChrysantheTan I was diagnosed with BPD and must do this daily for my sanity have a great show in Sweden my good friend lives there;;@ChrysantheTan;;6.01E+17;https://twitter.com/silva_jencries/status/601116828916580352
Tomikiin;19/05/2015 11:48;0;0;I told her I was diagnosed with BPD and she said --;;;;6.01E+17;https://twitter.com/Tomikiin/status/600508260072960001
DaFisherMun;19/05/2015 11:47;0;0;@Monophylos Well I was recently diagnosed with BPD , I am getting therapy for it, I also am trying to be a better person;;@Monophylos;;6.01E+17;https://twitter.com/DaFisherMun/status/600508124932534272
syntheticaudi0;18/05/2015 19:06;0;0;@snarky_trash since i was diagnosed with bpd it's like they've just assumed everything i say and do is an exaggeration for attention and my;;@snarky_trash;;6.00E+17;https://twitter.com/syntheticaudi0/status/600256158151094274
sibylpain;17/05/2015 23:10;0;0;@pleurocarpous absolutely! i was diagnosed with emerging bpd at 16 and the only way i found out was by looking at my papers. they definitely;;@pleurocarpous;;6.00E+17;https://twitter.com/sibylpain/status/599955160698376192
Hpnotiq97;15/05/2015 19:53;0;0;I remember back when b4 I was ever diagnosed with BPD & then I started learning about this in therapy & damn I felt like an idiot;;;;5.99E+17;https://twitter.com/Hpnotiq97/status/599180689263763456
bpd_orchid;11/05/2015 04:35;1;1;@bpd _orchid : @samaritans asking me how I felt when I was diagnosed with #bpd . Thank you, Samaritans. pic.twitter.com/TrdnlUl4DN;;@bpd @samaritans;#bpd;5.98E+17;https://twitter.com/bpd_orchid/status/597500155034771456
NotADiagnosis;10/05/2015 12:15;0;0;I was just diagnosed with #BPD in November. Didn't accept help or the diagnosis until March.... Now, I can start to #recover #endthestigma;;;#bpd #recover #endthestigma;5.97E+17;https://twitter.com/NotADiagnosis/status/597253520111312898
kettleclock1;09/05/2015 20:17;0;0;@ScentedDreamer I've been 'receiving help' from professionals since 1998 :-D I was diagnosed with all kinds. They've decided now I have BPD;;@ScentedDreamer;;5.97E+17;https://twitter.com/kettleclock1/status/597012562757218304
rosbiffrog;07/05/2015 06:16;0;0;@MrJonnyBenjamin I was diagnosed with bipolar and BPD at 14 and I have been self harming since I was 8/9 so you are someone I admire a lot.;;@MrJonnyBenjamin;;5.96E+17;https://twitter.com/rosbiffrog/status/596076157981859841
afrightfulfiend;02/05/2015 02:26;0;0;@matthaig1 It's funny, when I was first diagnosed with depression and BPD it made me so happy to know what it was that was wrong. 1/2;;@matthaig1;;5.94E+17;https://twitter.com/afrightfulfiend/status/594206203187695616
ricksanchez420;27/04/2015 07:38;0;2;a while ago i was diagnosed with cyclothymia which is a lesser form of bipolar disorder and recently i've been diagnosed with bpd too;;;;5.92E+17;https://twitter.com/ricksanchez420/status/592472759625613313
killlakata;20/04/2015 05:12;0;0;BPD is HORRIBLE. I was almost diagnosed with it, it's one of the personalities that you want to keep away. https:// twitter.com/psymin/status/ 589898798152855554 ;;;;5.90E+17;https://twitter.com/killlakata/status/589899283207454721
lalilajm;17/04/2015 05:37;2;1;If you don't understand how bad the mental health service is in the UK, I was diagnosed with BPD which means I hallucinate stuff/have;;;;5.89E+17;https://twitter.com/lalilajm/status/588818442473603073
Maria_Stack;14/04/2015 11:07;0;0;I told my aunty about how I was finally diagnosed with BPD and she's like is that a schizophrenic thing?;Adelaide, South Australia;;;5.88E+17;https://twitter.com/Maria_Stack/status/587814511089860609
PiecesofMe7;14/04/2015 00:00;0;1;From the Voices Project: I was diagnosed with bipolar disorder when I was 17, but I wasnt diagnosed with BPD ... http:// fb.me/1BxrX2HGT;;;;5.88E+17;https://twitter.com/PiecesofMe7/status/587646436826869761
killlakata;03/04/2015 15:14;0;0;@Shinudeikoto Hmm. I was almost diagnosed with it as a teenager. BPD people are highly troubled and do need to be accompanied.;;@Shinudeikoto;;5.84E+17;https://twitter.com/killlakata/status/583890316970823680
flathooves;02/04/2015 01:00;0;0;7 months today since I was diagnosed with BPD . Zero support so far. Still waiting! #mentalhealth #BPD #howmuchlonger ?;;;#mentalhealth #bpd #howmuchlonger;5.83E+17;https://twitter.com/flathooves/status/583313051060928512
WordsOfHarlow;30/03/2015 22:21;0;0;@AlicegirlAlice I'm just now finding out about this! I was diagnosed with BPD (quiet bpd ) in April of 2013. It's nice to not feel alone.;;@AlicegirlAlice;;5.83E+17;https://twitter.com/WordsOfHarlow/status/582548259144515584
dekutodo;30/03/2015 09:15;0;3;(mental illness) i was clinically diagnosed with bi-polar dis and self diagnosed myself with adhd, it just turned out i had bpd ????;;;;5.82E+17;https://twitter.com/dekutodo/status/582350522125963264
Sun_Envoy;29/03/2015 22:04;0;1;@MooMooMoot I understand, i was diagnosed with BPD two years ago. He is not right, and you need to keep yourself confident. You will be okay;;@MooMooMoot;;5.82E+17;https://twitter.com/Sun_Envoy/status/582181413715210241
azzaazman;29/03/2015 09:04;0;0;Eventhough in the last session with the shrink I was diagnosed with bpd , I never really identify myself with it. It's too complicated.;;;;5.82E+17;https://twitter.com/azzaazman/status/581985201422635008
mickohm;29/03/2015 04:50;0;0;so my mum was diagnosed with bpd when i was younger but she got put in a clinic and just got generally treated badly so now shes rly biased-;;;;5.82E+17;https://twitter.com/mickohm/status/581921244464984064
ptsdforum;19/03/2015 10:51;0;0;Bpd Triggers-I was Diagnosed with PTSD 4-5 Months ago and have been in therapy since . URL myptsd.com/c/threads/bpd- triggers.52022/ ;;;;5.78E+17;https://twitter.com/ptsdforum/status/578388278715555840
Caustic_S0da;08/03/2015 21:49;0;0;Anonymous said: I was diagnosed with bpd back in September. I try to talk to my friends and I end up... http:// tmblr.co/ZIGnZl1fJCv2o;;;;5.75E+17;https://twitter.com/Caustic_S0da/status/574567738066272256
selene3339;08/03/2015 13:57;0;0;@SayFool @Tjsotomayor personality disorders are a scary thing to deal with. I was married to a man diagnosed with Anti-Social. Mom is BPD ,;;@SayFool @Tjsotomayor;;5.74E+17;https://twitter.com/selene3339/status/574448876800864257
loveluciusworld;02/03/2015 04:52;0;0;@ellemacdonald82 I try not to get into a debate with myself about it. I was diagnosed with BPD , I manage it daily and believe I can thrive.;;@ellemacdonald82;;5.72E+17;https://twitter.com/loveluciusworld/status/572137276609843201
OnlineInfo101;01/03/2015 03:13;0;0;Question: How to control thoughts,mood swings and derealization?: I was diagnosed with BPD a while ago, and have http:// yhoo.it/1GADmlO;;;;5.72E+17;https://twitter.com/OnlineInfo101/status/571749972569288704
AmericanRx;01/03/2015 03:13;0;0;Question: How to control thoughts,mood swings and derealization?: I was diagnosed with BPD a while ago, and have http:// yhoo.it/1GADmlO;;;;5.72E+17;https://twitter.com/AmericanRx/status/571749972300832768
godmoderoot;27/02/2015 01:04;0;0;@ellemacdonald82 I was diagnosed with depression but my symptoms fit more with bpd . I have nearly every single symptom.;;@ellemacdonald82;;5.71E+17;https://twitter.com/godmoderoot/status/570992935711461376
DarthVenn;20/02/2015 12:55;1;1;@scottiewaves Well, you aren't alone. I was diagnosed with clinical depression, anxiety, and BPD basically as a teenager. I'm 23 now.;;@scottiewaves;;5.69E+17;https://twitter.com/DarthVenn/status/568635142509629440
mizabitha;19/02/2015 01:18;0;1;After I was diagnosed with BPD this book helped me URL amazon.com/Hate-You-Dont- Leave-Me/dp/0380713055/ref=sr_1_38?ie=UTF8&qid=1424279707&sr=8-38&keywords=borderline+personality+disorder+book  Anyone else read it/have criticisms before I recommend to someone?;;;;5.68E+17;https://twitter.com/mizabitha/status/568097132814737408
ShyanneLalala;16/02/2015 11:36;0;1;@kelseyscloud this honestly really helps me. I was recently diagnosed with BPD and don't really have a full understanding but this.. <3;;@kelseyscloud;;5.67E+17;https://twitter.com/ShyanneLalala/status/567165628163702785
bpd_orchid;13/02/2015 03:27;0;3;It's coming up to a year since I was diagnosed with #bpd and I have come so far. My diagnosis gave me self-understanding;;;#bpd;5.66E+17;https://twitter.com/bpd_orchid/status/565955334188306434
chocy_pants;10/02/2015 01:44;0;0;@thelifeofhannah I was diagnosed with anxiety&depression at 18 and I've just been diagnosed with BPD at 35;;@thelifeofhannah;;5.65E+17;https://twitter.com/chocy_pants/status/564842177852112897
cjsommie;09/02/2015 10:39;0;0;I was diagnosed with BPD . Here's the Wikipedia page for anybody that gives a crap.... http:// fb.me/716KS81BB;;;;5.65E+17;https://twitter.com/cjsommie/status/564614613543960576
Em_Bayley;06/02/2015 06:18;0;0;@TimetoChange I remember the day I was diagnosed with BPD and thought I was alone. Now I know I am not alone and never well be alone;;@TimetoChange;;5.63E+17;https://twitter.com/Em_Bayley/status/563461663228448769
r_mentalhealth;02/02/2015 20:05;0;0;[ #mentalhealth ] NPD + BPD - I was diagnosed with narcissistic personality disorder last year. I fit all the criter... http:// ow.ly/2U9yzF;;;#mentalhealth;5.62E+17;https://twitter.com/r_mentalhealth/status/562220339611316224
joycealdrich2;29/01/2015 12:11;0;1;@ajmahari @Courtney_horse Skills are key! It took 32 years to find the help I needed. I was diagnosed with BPD at 26, when there was no DBT,;;@ajmahari @Courtney_horse;;5.61E+17;https://twitter.com/joycealdrich2/status/560651491753869312
bpd_orchid;26/01/2015 06:03;0;0;Facebook status update [share:everyone]: I was diagnosed with Borderline... URL bloglovin.com/blog/post/1270 0415/4139339665  on @bloglovin;;@bloglovin;;5.59E+17;https://twitter.com/bpd_orchid/status/559471536223297536
jetta_rae;23/01/2015 09:53;1;4;I was diagnosed with BPD but I dont think I relate-- *reads one sentence DM over and over extrapolating every bad possible meaning* yeah;;;;5.58E+17;https://twitter.com/jetta_rae/status/558442298430607360
Scrabblemgc;19/01/2015 00:08;0;0;Learned I was diagnosed with bpd . No one will ever love me;;;;5.57E+17;https://twitter.com/Scrabblemgc/status/556845656510582784
marimotes;16/01/2015 09:31;0;0;@spamano4ever ugh ikr i was diagnosed with bpd and when I first tried to find info it was all crazy manipulative bitches lmao;;@spamano4ever;;5.56E+17;https://twitter.com/marimotes/status/555900120181395456
Vegan_Sav;16/01/2015 01:59;0;0;@falloutboy I was having a bad day(I got diagnosed with bpd ) but#BoysOfZummer made it better!! I can't wait to see you guys this zummer;;@falloutboy;#boysofzummer;5.56E+17;https://twitter.com/Vegan_Sav/status/555786302701191168
ahblackburn;16/01/2015 01:40;0;0;A few years later I was diagnosed with BPD which gave me an incredible sense of closure on a personal level. But didn't stop the abuse.;;;;5.56E+17;https://twitter.com/ahblackburn/status/555781568690946051
theroompsy;15/01/2015 18:19;0;0; I was diagnosed with BPD and have never indulged in self mutilation. YES I feel deeply. But I switch off emotions if it serves no purpose.;;;;5.56E+17;https://twitter.com/theroompsy/status/555670587264479232
lmjprentiss;14/01/2015 08:03;0;0;@UnbrokenAlouder I was diagnosed with BPD only a few days ago... this shit has me fucked up.;;@UnbrokenAlouder;;5.55E+17;https://twitter.com/lmjprentiss/status/555153317085446144
HelpforBPD;12/01/2015 10:55;1;1; I was diagnosed with #BPD at sixteen. - Charlotte Dingle  URL roanneprogram.com/articles/cosmo politan-magazine-charlotte-dingle-borderline-personality-disorder-cosmo-bpd/ ;;;#bpd;5.54E+17;https://twitter.com/HelpforBPD/status/554471788499841025
tinalcarr69;08/01/2015 04:15;1;4;@Neither4evr Yes. I was diagnosed with BPD ,Tri-polar Disorder, & PTSD. I know that #JodiArias is not any of those. She suffers from lying.;;@Neither4evr;#jodiarias;5.53E+17;https://twitter.com/tinalcarr69/status/552921445526147074
tinalcarr69;08/01/2015 03:56;1;2;@1_5721 @chercatplayer @b2345670 @AlottaSunshine @starknightz With all due respect, I don't think so. I was diagnosed with BPD & I don't lie;;@1_5721 @chercatplayer @b2345670 @AlottaSunshine @starknightz;;5.53E+17;https://twitter.com/tinalcarr69/status/552916620738584576
bpd_orchid;07/01/2015 03:46;0;2;Before I was diagnosed with #bpd , I was lonely in how I felt. Now I am part of an online BPD community. http:// bpdorchid.blogspot.co.uk / . #bpdfriends;;;#bpd #bpdfriends;5.53E+17;https://twitter.com/bpd_orchid/status/552551803318181890
joyridlng;03/01/2015 18:18;0;0;me: is diagnosed with md, bpd , and ma and have been since i was nine toni: i took you out of school why arent you happy;;;;5.51E+17;https://twitter.com/joyridlng/status/551321677406425088
hoodrat__mcgee;24/12/2014 19:35;0;0;ahahaha right before I was diagnosed with BPD http:// t.imehop.com/1CAJDih pic.twitter.com/kERqQOtA7V;;;;5.48E+17;https://twitter.com/hoodrat__mcgee/status/547717095904280576
Fairweathertwit;16/12/2014 06:09;0;0;@Sprint_4G @TrialDiariesJ yes I was diagnosed with BPD when i was 36 Noted that the fear of abandonment component was the prevalent issue;;@Sprint_4G @TrialDiariesJ;;5.45E+17;https://twitter.com/Fairweathertwit/status/544615361870442496
LittleWitchSeed;12/12/2014 14:30;0;0;I remember when I was first diagnosed with BPD and Bipolar, I was so pathetic compared to where I am now, you fight and you get through.;;;;5.43E+17;https://twitter.com/LittleWitchSeed/status/543291893618978816
sullenacid;12/12/2014 07:12;0;0;@neverrecovering I was diagnosed with bpd a few weeks ago, it's shocking but it explains so much;;@neverrecovering;;5.43E+17;https://twitter.com/sullenacid/status/543181463911690240
kazatello81;09/12/2014 03:19;0;1;@Rethink_ @MentalWelfare @marshawright @BipolarScotland @reliefofanxiety Today I was diagnosed with borderline personality disorder #BPD;;@Rethink_ @MentalWelfare @marshawright @BipolarScotland @reliefofanxiety;#bpd;5.42E+17;https://twitter.com/kazatello81/status/542035687936360448
DarthVenn;06/12/2014 07:22;0;0;@RealityyBites And my BPD I take nothing for. I was clinically diagnosed with anxiety, ADD, depression, and borderline personality disorder;;@RealityyBites;;5.41E+17;https://twitter.com/DarthVenn/status/541009668743901184
Laila034;01/12/2014 15:28;0;0;http:// ift.tt/1pyjBVh #medical I've been diagnosed with BPD and (c)PTSD since i was in my teens. and over, and... pic.twitter.com/k278W1zRAu;;;#medical;5.39E+17;https://twitter.com/Laila034/status/539320189213736961
bpdisorder1;01/12/2014 08:07;0;1;Just realised been a year since I was diagnosed with BPD ! Gone fast and looking back I feel proud of myself how I've come quite a long way;;;;5.39E+17;https://twitter.com/bpdisorder1/status/539209194751401984
Makuragaymi;26/11/2014 02:12;0;0;Oh yes. I was recently diagnosed with BPD .;;;;5.37E+17;https://twitter.com/Makuragaymi/status/537307967217876992
MindOurMinds;25/11/2014 15:04;0;0;@MentalHealthMis My workers' attitudes completely changed when I was diagnosed with #bpd . #crisisteamfail;;@MentalHealthMis;#bpd #crisisteamfail;5.37E+17;https://twitter.com/MindOurMinds/status/537139725510131712
DestinySomeone;19/11/2014 20:22;0;1;Video: Lol me in high school before I was diagnosed with Borderline Personality Disorder ( BPD ) http:// tmblr.co/ZKNsPw1VzQqsw;;;;5.35E+17;https://twitter.com/DestinySomeone/status/535045505148272640
SadbutSweet_;19/11/2014 00:11;0;0;Soon as I was diagnosed with bpd my team backed out;;;;5.35E+17;https://twitter.com/SadbutSweet_/status/534740750341533696
welliesnseaweed;17/11/2014 06:02;0;1;@BPDFFS Hello, I was wondering if you have any suggestions for helping someone diagnosed with BPD please?;;@BPDFFS;;5.34E+17;https://twitter.com/welliesnseaweed/status/534104161496084480
prettynbitchy_;14/11/2014 15:31;0;1;@Arkansas_Guy awh :( I was diagnosed with BPD not long ago. I'm not on meds though because I have been trying to help myself !;;@Arkansas_Guy;;5.33E+17;https://twitter.com/prettynbitchy_/status/533160252326543360
silva_jencries;07/11/2014 12:56;0;1;@castielangel27 @FrankieJGrande @ranceypants This really struck me for I too battle this everyday I was diagnosed with BPD 1 year ago;;@castielangel27 @FrankieJGrande @ranceypants;;5.31E+17;https://twitter.com/silva_jencries/status/530584674985181184
CocktailAmma;02/11/2014 14:47;0;0;When I insisted on visiting a therapist for depression it was initially resisted.It was seen as a taboo,esply when I was diagnosed with BPD .;;;;5.29E+17;https://twitter.com/CocktailAmma/status/528800591703572481
ihateidiots;29/10/2014 06:46;0;1;@freelancewoman @justice4jodiann I was diagnosed with both bpd and ptsd years ago. Haven't murdered anyone yet.;;@freelancewoman @justice4jodiann;;5.27E+17;https://twitter.com/ihateidiots/status/527230054078885888
ihateidiots;28/10/2014 05:55;0;0;@badwebsites no it doesn't. I was diagnosed with both bpd and ptsd. Never went into a fog and never killed anyone.;;@badwebsites;;5.27E+17;https://twitter.com/ihateidiots/status/526854718027747329
PrettylilTaraxo;27/10/2014 20:46;0;0;@YouMeBPD I was diagnosed with #BPD by my psychiatrist some will recognize it others wont;;@YouMeBPD;#bpd;5.27E+17;https://twitter.com/PrettylilTaraxo/status/526716577719525378
HealingFromBPD;24/10/2014 01:47;0;2;I've been tweeting about issues from the past -- before I was diagnosed with #BPD but was definitely suffering from it.;;;#bpd;5.25E+17;https://twitter.com/HealingFromBPD/status/525342710140391424
jyuuzous;22/10/2014 19:08;1;3; i was diagnosed with anxiety and depression but those arent cool enough so i have bpd , npd, did, scizophhddh this isnt an exaggeration;;;;5.25E+17;https://twitter.com/jyuuzous/status/524880026391834624
stonerremus;14/10/2014 05:52;0;1;when i got diagnosed with bpd i was happy because i finally had a diagnosis but apparently im not allowed to be happy about it because thats;;;;5.22E+17;https://twitter.com/stonerremus/status/521780504677191681
JHuntingtonIII;13/10/2014 22:46;0;0;@BMarshall I was recently diagnosed with BPD , and I look to you as an example of someone who has fought through this. You're an inspiration;;@BMarshall;;5.22E+17;https://twitter.com/JHuntingtonIII/status/521673222165901312
cherylcorless41;10/10/2014 19:32;0;0;@BhHallahan @TonyPri81736202 I was diagnosed with bpd too that what they used to #forceadopt my kids out :(;;@BhHallahan @TonyPri81736202;#forceadopt;5.21E+17;https://twitter.com/cherylcorless41/status/520537384069640193
JuliaShareena_;06/10/2014 15:03;0;0;BPD is borderline personality disorder. Back when i was 14 i was wrongly diagnosed with bipolar disorder. Which is a common thing.;;;;5.19E+17;https://twitter.com/JuliaShareena_/status/519020040109056000
lemonadeveins;03/10/2014 09:46;0;0;@poubeIIe bipolar spectrum and Im not surprised at all. I was diagnosed with bipolar depression and possible BPD . It runs in my family.;;@poubeIIe;;5.18E+17;https://twitter.com/lemonadeveins/status/517853284695302144
Becs;01/10/2014 16:46;0;0;@inmywindow 7yrs ago I was diagnosed with BPD & then I had a stillborn child & I thought my life was over, never going to get better.;;@inmywindow;;5.17E+17;https://twitter.com/Becs/status/517234108775145472
enjoyyourbunny;29/09/2014 10:39;0;0;That was a weird trip. It was before I was diagnosed with BPD and anxiety, so we stayed in a lot, but we also saw amazing things.;;;;5.16E+17;https://twitter.com/enjoyyourbunny/status/516417030069579777
itsArostotle;22/09/2014 11:34;0;0;@Dylan_Cummings @TTinsley55 I was diagnosed with BPD when i was 14, so not anyone in the community;;@Dylan_Cummings @TTinsley55;;5.14E+17;https://twitter.com/itsArostotle/status/513894025410408448
TROYHIGHTOWER88;21/09/2014 10:51;0;0;I was diagnosed with BPD in 1992. Didn't understand what it was. Honestly didn't want to know about it. Have... http:// fb.me/1EvvaBY3b;;;;5.14E+17;https://twitter.com/TROYHIGHTOWER88/status/513520742760464385
annyrobinson1;18/09/2014 02:03;0;0; @BhHallahan : @Stigmama1 @SaveLifeworks @jennyslight @KittOMalley @birthofnewbrain my kids have disowned me since I was diagnosed with bpd ;;@BhHallahan @Stigmama1 @SaveLifeworks @jennyslight @KittOMalley @birthofnewbrain;;5.12E+17;https://twitter.com/annyrobinson1/status/512300760496095232
BhHallahan;17/09/2014 23:52;1;0;@Stigmama1 @SaveLifeworks @jennyslight @KittOMalley @birthofnewbrain my kids have disowned me since I was diagnosed with bpd;Stoke-on-Trent, England;@Stigmama1 @SaveLifeworks @jennyslight @KittOMalley @birthofnewbrain;;5.12E+17;https://twitter.com/BhHallahan/status/512267775566680064
Pandora_Took;17/09/2014 00:23;0;0;@nonBPDspouse I joined a study done at a university after a suicide attempt. I was finally diagnosed with BPD . Treatment was 6 months...;;@nonBPDspouse;;5.12E+17;https://twitter.com/Pandora_Took/status/511913302407258112
Girl4Music;04/09/2014 02:07;1;0;@Warri0rl0vatic @stxystrong @lovatoatbirth they don't even realize how many lines they are crossing. I was almost diagnosed with BPD .;;@Warri0rl0vatic @stxystrong @lovatoatbirth;;5.07E+17;https://twitter.com/Girl4Music/status/507228367553589249
krisiness_;26/08/2014 04:36;0;0;@comadiary1 :( Ive already had fam members cut me off, I was only diagnosed with bpd in June;;@comadiary1;;5.04E+17;https://twitter.com/krisiness_/status/504004534322991104
gettingthrough_;20/08/2014 12:37;0;0;@weesalouisa As soon as I was diagnosed with BPD , I was put into intensive treatment (DBT) and that lasted 2 years.;;@weesalouisa;;5.02E+17;https://twitter.com/gettingthrough_/status/501951169485209600
gettingthrough_;20/08/2014 12:26;0;0;@weesalouisa My ED started when I was 14/15 and I was diagnosed when I was 17. I was diagnosed with BPD in 2009.;;@weesalouisa;;5.02E+17;https://twitter.com/gettingthrough_/status/501948477060837376
HealingFromBPD;15/08/2014 05:21;0;1;Book I read LONG before I was diagnosed with #BPD that gave me the hunch that I may have had it. And I did: URL amazon.com/gp/product/039 9536213/ref=as_li_tf_tl?ie=UTF8&tag=httpwwwthesen-20&linkCode=as2&camp=1789&creative=9325&creativeASIN=0399536213 ;;;#bpd;5.00E+17;https://twitter.com/HealingFromBPD/status/500029470032408576
daretoerr;15/08/2014 00:47;0;1;I'm reading about BPD I was diagnosed with 9 months ago. It's so accurate it makes me cry. #borderlinelife;;;#borderlinelife;5.00E+17;https://twitter.com/daretoerr/status/499960398960160768
T0DDNET;12/08/2014 08:55;0;0;I don't think I have depression. I was diagnosed with BPD , IED and hypersomnia but I don't think depression can be a side effect(+;;;;4.99E+17;https://twitter.com/T0DDNET/status/498996209936531456
Palisaders;12/08/2014 08:38;0;0;@CHOY_FACTS Not to be all personal on the internet, but when I was diagnosed with panic disorder/ BPD and put on medication, my dad called...;;@CHOY_FACTS;;4.99E+17;https://twitter.com/Palisaders/status/498991867283787776
ItsBondageLoki;09/08/2014 01:16;0;0;@Prolixity01 thinks I have Schizophrenia. I was diagnosed with that when I was sectioned in 2009. But no! I have BPD / DID / HPD / Bipolar.;London, England;@Prolixity01;;4.98E+17;https://twitter.com/ItsBondageLoki/status/497793484779442177
robotfucker69;04/08/2014 05:23;0;0;. @WhySoMira If mental illness wasn't real then please tell me how the fuck I was diagnosed with BPD ? Please tell me, enlighten me.;;@WhySoMira;;4.96E+17;https://twitter.com/robotfucker69/status/496043819163332608
BPD_Stigma_Free;02/08/2014 05:40;0;0;In 2005, I was diagnosed with Borderline Personality Disorder with Avoidant tendencies. http:// fb.me/2sIQIeq89;;;;4.95E+17;https://twitter.com/BPD_Stigma_Free/status/495323318955048960
FemalePTSD;02/08/2014 00:58;0;0;@aweebithopeful yes I agree - I was pleased when I was first diagnosed with ptsd, things made sense (not so much with bpd though!!) x;;@aweebithopeful;;4.95E+17;https://twitter.com/FemalePTSD/status/495252140655656960
turquoise308;25/07/2014 18:36;0;0;@BanatMasr Mish baghales Wallahi am the same way. I was diagnosed with BPD;;@BanatMasr;;4.93E+17;https://twitter.com/turquoise308/status/492619391323078656
Elite_Tenure;22/07/2014 23:22;0;0;Yes I was diagnosed with #BPD , and you know what I am feeling pretty lucky to say that.;;;#bpd;4.92E+17;https://twitter.com/Elite_Tenure/status/491604174841184258
alive_n_trippin;13/07/2014 05:43;0;0;@drinksinthedark @BipolarBlogger Hi, well there is crossover with BPD and BD. I was originally diagnosed with BD and then later with BPD ...;;@drinksinthedark @BipolarBlogger;;4.88E+17;https://twitter.com/alive_n_trippin/status/488076302046748673
lordofparis;30/06/2014 20:34;0;1;I was diagnosed with Mixed anxiety and depressive disorder with traits of Bipolar and BPD who switch to autism. That's the score till now;;;;4.84E+17;https://twitter.com/lordofparis/status/483589384055558144
Eve_N_Stevens;30/06/2014 07:32;0;0;4 years ago I was diagnosed with BPD . A few years ago, we had someone in our community who suffered from it heavily.;;;;4.83E+17;https://twitter.com/Eve_N_Stevens/status/483392668278341632
Fight2Survive_;28/06/2014 16:20;2;0;I was diagnosed with #bpd over 10 years ago, and I've had so many problems in getting support. There's a huge stigma around it #mentalhealth;;;#bpd #mentalhealth;4.83E+17;https://twitter.com/Fight2Survive_/status/482800791582146560
MindsWellUK;26/06/2014 06:45;0;0;Inside the borderline: How I was diagnosed with BPD . http:// fb.me/2e2a50PeQ;;;;4.82E+17;https://twitter.com/MindsWellUK/status/481931183132270592
BPD_Stigma_Free;26/06/2014 05:55;0;0;Inside the borderline: How I was diagnosed with BPD . http:// fb.me/2rzaqhhkr;;;;4.82E+17;https://twitter.com/BPD_Stigma_Free/status/481918629278416898
giggles240510;16/06/2014 20:38;0;0;So here's the thing. Ever since I was diagnosed with BPD I've been a bit better. Makes sense;;;;4.79E+17;https://twitter.com/giggles240510/status/478516906635169793
