username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
lindentreephoto;10/09/2015 11:00;0;0;@artrestorer1 brain stop working. Effects sleep too which is how I was first diagnosed with anxiety . In process of that is when fibromyalgia;Vancouver, WA;@artrestorer1;;6.42E+17;https://twitter.com/lindentreephoto/status/641808441963483136
lindsay_erinx;01/06/2015 22:28;0;0;@Katelynmc22 if this is about me i was diagnosed with depression and anxiety . i am on 4 different meds. thanks tho.;;@Katelynmc22;;6.05E+17;https://twitter.com/lindsay_erinx/status/605380277788135425
lindsucks;10/11/2014 11:15;0;0;I was diagnosed with depression and anxiety 2&1/2 years ago yet my family still thinks I just need to get over.... luv them sm!!!!!!!1!1!1;;;;5.32E+17;https://twitter.com/lindsucks/status/531646214010585088
linuxfiend;29/03/2016 07:18;0;2;@variir Hmmm, I knew there must be a reason I was diagnosed with generalized anxiety disorder.;;@variir;;7.15E+17;https://twitter.com/linuxfiend/status/714592513533698049
LinzLovesEugene;28/06/2016 10:24;0;3;@spnbarnes @mk3zombie @Bmy_Guardian I was diagnosed with depression and I struggle with anxiety and add, so we go hand in hand with Joe;;@spnbarnes @mk3zombie @Bmy_Guardian;;7.48E+17;https://twitter.com/LinzLovesEugene/status/747616626598502400
linzlovesyou;11/10/2016 02:56;0;2;#WorldMentalHeathDay fact- I was diagnosed with severe depression/ anxiety @13, with some other fun stuff since. Transparency is sill hard.;;@13;#worldmentalheathday;7.86E+17;https://twitter.com/linzlovesyou/status/785554524807147520
Lioness006;11/10/2015 05:54;0;1;I was diagnosed with depression when I was 19. I also have anxiety & ADD. 15 years later, I'm still suffering. #WorldMentalHealthDay;;;#worldmentalhealthday;6.53E+17;https://twitter.com/Lioness006/status/652965428247945216
LipsonSarah;04/12/2015 03:14;1;0;@Mike_Douglas_ I was diagnosed with ms at 18 I have so many other health problems as well.. I was given citalopram 8 years ago for anxiety;;@Mike_Douglas_;;6.72E+17;https://twitter.com/LipsonSarah/status/672494032845672448
lipstickkbawse;24/09/2015 12:40;0;0;@KINGAsia_ i actually did it when i first got diagnosed with anxiety bcause omg it was bad i thought i was dying lol;;@KINGAsia_;;6.47E+17;https://twitter.com/lipstickkbawse/status/646907084932546561
liquidthoughtKE;19/09/2016 22:38;2;11;Mom are you Bipolar? Me:Well,I havn't been diagnosed Bipolar? I was diagnosed with *SEVERE Anxiety . That's right, *SEVERE don't try me.;;;;7.78E+17;https://twitter.com/liquidthoughtKE/status/777879455175876609
lisa01403;01/02/2016 21:00;0;0;@Chris_Grigg1987 they told me to see my Dr..next day i was in Drs room for an hour crying... i was diagnosed with anxiety hence headaches.;Horsham, England;@Chris_Grigg1987;;6.94E+17;https://twitter.com/lisa01403/status/694143326229024768
lisa01403;06/03/2015 02:40;0;0;@StGeorgesTrust I was actually then diagnosed with severe anxiety and depression hence why i was fixated on brain tumour.;;@StGeorgesTrust;;5.74E+17;https://twitter.com/lisa01403/status/573553755821596672
lissettemedina;19/07/2015 14:31;0;0;Just realized it has been a year since I was clinically diagnosed with anxiety , oh what a year it has been.;;;;6.23E+17;https://twitter.com/lissettemedina/status/622654962292494336
lissil_;28/01/2015 23:56;0;1;I was diagnosed with depression & anxiety 2 years ago- it gets better whether u think it will or not. Just keep ur head up #BellLetsTalk;;;#bellletstalk;5.60E+17;https://twitter.com/lissil_/status/560466431213854720
LiteralSalt;19/05/2016 19:02;1;12;Sorry guys the only reason I was able to get diagnosed with anxiety is because I'm white not because I finally plucked up courage nope never;;;;7.33E+17;https://twitter.com/LiteralSalt/status/733251489834098691
LiteralSalt;30/04/2016 09:17;0;5;Oh gurl, I'm sure the fact I was diagnosed with anxiety would kill you inside.;;;;7.26E+17;https://twitter.com/LiteralSalt/status/726218846554705920
Little_Debs;07/01/2015 08:12;0;0;@markhymanmd I was just diagnosed with IBS. Your thoughts on what I should do to deal it. P.S. I also have generialized anxiety disorder;;@markhymanmd;;5.53E+17;https://twitter.com/Little_Debs/status/552618635668099072
littlecmermaid;14/10/2015 13:04;0;0;A year ago I was diagnosed with a major anxiety disorder. I'm still learning about it and realizing how it affects my life.;Clearwater, FL;;;6.54E+17;https://twitter.com/littlecmermaid/status/654160893668888576
Littlekirkland_;22/07/2015 05:59;0;0;Today i was diagnosed with depression and socially anxiety and personal disorder I need intensive therapy for that.. fuck.;;;;6.24E+17;https://twitter.com/Littlekirkland_/status/623613315110031360
littletinywing;04/10/2016 05:55;0;1;@doubIestars :'c yeah tbh I started learning that when I was diagnosed with depression and anxiety back in high school cause I could --;;@doubIestars;;7.83E+17;https://twitter.com/littletinywing/status/783062857634242560
LiviaLove;25/04/2015 02:36;0;0;@jennyjaffe @ProjectUROK thank you, Jenny! I'd love to! after having anxiety all my life, I was finally diagnosed with it a few years ago...;;@jennyjaffe @ProjectUROK;;5.92E+17;https://twitter.com/LiviaLove/status/591672123577491456
livvie_sixer;23/11/2014 15:24;0;0;A year ago today I was diagnosed with anxiety;;;;5.36E+17;https://twitter.com/livvie_sixer/status/536420093182627840
liznxoxo;25/02/2016 02:13;0;3;#4. I was diagnosed with severe anxiety & depression when I was 15 after a huge loss in my life. But I've learned to make the best of it.;;;#4;7.03E+17;https://twitter.com/liznxoxo/status/702557071460462593
lizsproutt;01/06/2016 10:32;0;0;I was gonna tell my mom that I want to get diagnosed with depression & anxiety bc I'm tired of living like this but I got to scared !;;;;7.38E+17;https://twitter.com/lizsproutt/status/737834276478177280
LizzieFrances_;05/05/2015 06:05;0;2;I was diagnosed with depression, anxiety and ednos almost 5 years ago with other things in recent years, I'm not gonna hide it;York, England;;;5.95E+17;https://twitter.com/LizzieFrances_/status/595348624357380096
LizzieT_12;27/11/2014 10:35;0;0;@Bri_Phillips26 I just know I was diagnosed with anxiety my freshman year and I do this all the time. Idk when I really started lol;;@Bri_Phillips26;;5.38E+17;https://twitter.com/LizzieT_12/status/537796937475698689
lizzylynngarcia;16/08/2016 07:37;0;0;@alisonrapp that's exactly what I'm going through. I was diagnosed with Hashimoto's and it can cause extreme anxiety . I hate my thyroid.;Florida, USA;@alisonrapp;;7.65E+17;https://twitter.com/lizzylynngarcia/status/765331514515226624
Ljbondz_KKMG;05/11/2014 12:15;1;0;i suffer from paranoia, insomnia, anxiety issues and im diagnosed with ADHD, i was so ready 2 get my smokers card lol;;;;5.30E+17;https://twitter.com/Ljbondz_KKMG/status/529849361430482944
lmjauregui;20/09/2016 04:04;0;2;i was pretty fucking sure i had depression & anxiety & was just diagnosed with both so did i not have them before?? https:// twitter.com/sluttyjoshlerr /status/777763734550740994 ;;;;7.78E+17;https://twitter.com/lmjauregui/status/777961671658655744
lobafrz;02/01/2015 18:08;0;0;I was diagnosed with a major depression, anxiety and PTSD regarding the rape... The one I never told anyone about...;;;;5.51E+17;https://twitter.com/lobafrz/status/550956775290462208
lobomarino84;29/01/2016 04:06;0;0;@MYMALK4PON3 I suffer from insomnia and I was diagnosed with anxiety , if you worry too much about things it keeps you from sleeping.;;@MYMALK4PON3;;6.93E+17;https://twitter.com/lobomarino84/status/692800986998542336
Lola_derpy_derp;21/09/2015 11:42;0;1;@lHoodStilinski My anxiety is caused by overthinking, I was seriously diagnosed with extreme anxiety when I was 4, yep... that's my life;;@lHoodStilinski;;6.46E+17;https://twitter.com/Lola_derpy_derp/status/645805155019952128
Lollo99;11/05/2016 07:13;0;0;When I was 13, i went to my first psychology appointment. I was diagnosed with panic anxiety disorders.;;;;7.30E+17;https://twitter.com/Lollo99/status/730174063029698562
lolriles;11/10/2015 06:02;0;15;at 13 I was diagnosed with anxiety and depression. today I'm not ashamed to talk about that or my recovery. #WorldMentalHealthDay;;;#worldmentalhealthday;6.53E+17;https://twitter.com/lolriles/status/652967567728988161
lonesoldier_97;10/10/2016 21:34;0;0;@HDOnlineUK definitely! I was diagnosed with Gad and social anxiety about 4 years ago and depression just over 2 years x;;@HDOnlineUK;;7.85E+17;https://twitter.com/lonesoldier_97/status/785473667501359104
loserboimgc;11/08/2014 19:14;0;2;Fact 1. I was diagnosed with severe anxiety and social anxiety when I was 10 Fact 2. I have 3 half brothers and 2 step sisters;;;;4.99E+17;https://twitter.com/loserboimgc/status/498789623452033024
loserboimgc;08/08/2014 20:36;1;1;I was diagnosed with anxiety and social anxiety when I was 10;;;;4.98E+17;https://twitter.com/loserboimgc/status/497722921045864451
loserlilmermaid;11/10/2016 08:15;0;19;last year I was diagnosed with three different types of anxiety , depression, ADHD, and mood instability. I'm here to let anyone struggling;;;;7.86E+17;https://twitter.com/loserlilmermaid/status/785634772542431233
LOSINGLlGHT;19/09/2016 07:35;0;3;my parents do this yet they know damn well they were at my doctor appointment when i was diagnosed with anxiety https:// twitter.com/antoniodeloter o/status/767455686812954624 ;;;;7.78E+17;https://twitter.com/LOSINGLlGHT/status/777652177107980288
loslo7;18/06/2014 14:52;0;1;@hayweegarner I was diagnosed with depression and anxiety in January. It's hard to open up to people with such a bad stigma;;@hayweegarner;;4.79E+17;https://twitter.com/loslo7/status/479154789839044608
lostcarstairs;02/05/2014 13:35;0;0;Today I was diagnosed with social anxiety and severe depression.;;;;4.62E+17;https://twitter.com/lostcarstairs/status/462103166989783040
LostInEverAfter;28/01/2016 00:33;0;1;#BellLetsTalk I went through high school never letting anyone know that I was diagnosed with depression, anxiety , PTSD& an eating disorder;;;#bellletstalk;6.92E+17;https://twitter.com/LostInEverAfter/status/692385027796021248
lostmyahead;03/12/2015 14:17;0;1;@uglyrene i understand. i was diagnosed with general & social anxiety due to genetics, but somehow i find ways to cope and stay confident.;;@uglyrene;;6.72E+17;https://twitter.com/lostmyahead/status/672298716296908800
lousgiggle;05/12/2015 11:26;0;0;it's funny how as SOON as I told you I was diagnosed with depression, anxiety , and bipolar disorder you automatically have to one up me !;;;;6.73E+17;https://twitter.com/lousgiggle/status/672980370808246275
Loveambrose_wwe;25/05/2016 15:17;0;0;@DOMtheB0MB yep. I was diagnosed with insomnia and anxiety dom. It's worst when you have both...your videos and other videos help a bit;;@DOMtheB0MB;;7.35E+17;https://twitter.com/Loveambrose_wwe/status/735369160058937344
lovedbrunette_;21/02/2016 14:15;0;1;I was diagnosed with bipolar depression/ anxiety when I was 15. I finally found meds that were working for me about 2 months before I found;;;;7.01E+17;https://twitter.com/lovedbrunette_/status/701289000632459264
lovelesswrists;12/09/2014 04:28;0;0;let's get personal for a min - Almost three months ago I was diagnosed with general anxiety disorder, panic... http:// tmblr.co/ZaFbZy1Qa6VPe;;;;5.10E+17;https://twitter.com/lovelesswrists/status/510162942189662209
lovely_melanie;02/06/2014 14:02;0;0;#50FactsAboutMe 6: I was diagnosed with depression and social anxiety ...;;;#50factsaboutme;4.73E+17;https://twitter.com/lovely_melanie/status/473343908588830720
lovelyleon18;11/10/2015 02:57;0;4;Five years ago I was diagnosed with GAD (generalized anxiety disorder). Today I can say I am in such a better place and managing it thanks;;;;6.53E+17;https://twitter.com/lovelyleon18/status/652920863487037440
lovesxcconejoly;23/09/2015 07:29;0;0;@HobbieStuart I LOVE YOU THIS HAS HONESTLY MADE MY NIGHT. I was recently diagnosed with anxiety and it affects my sleeping but thank you!!!;;@HobbieStuart;;6.46E+17;https://twitter.com/lovesxcconejoly/status/646466441122856964
loveteach4;28/08/2016 03:27;0;0;@realssullivan A yr ago I was diagnosed with depression and anxiety because I focused too much on others - teachers tend to do that.;;@realssullivan;;7.70E+17;https://twitter.com/loveteach4/status/769617282628714496
loveyourlife311;12/11/2014 21:03;0;0;I was diagnosed with 'Chronic Anxiety ' so I started smoking really good weed to prove I could overcome it.;;;;5.33E+17;https://twitter.com/loveyourlife311/status/532519043723706368
lovingcountrygf;26/10/2016 06:21;0;1;Pretty sure I know what an anxiety disorder is since I was diagnosed with one when I was 10. But okay. https:// twitter.com/odetobeokay/st atus/791040763878604800 ;;;;7.91E+17;https://twitter.com/lovingcountrygf/status/791042078646165504
lowqualityjess;21/02/2016 06:25;0;1;2) when I was 16 I was diagnosed with PTSD, social anxiety & mood disorder NOS.;;;;7.01E+17;https://twitter.com/lowqualityjess/status/701170867267567616
loxandbaegels;14/07/2015 18:18;0;0;@EthanCutkosky I got diagnosed with ADHD Depression and severe anxiety in 5th grade so I was forced to grow up in a sense;;@EthanCutkosky;;6.21E+17;https://twitter.com/loxandbaegels/status/620900110671556608
lqbieberr;11/10/2015 03:14;0;0;I was diagnosed with ADHD and social anxiety and all I've ever gotten are comments from people who don't understand. #WorldMentalHealthDay;;;#worldmentalhealthday;6.53E+17;https://twitter.com/lqbieberr/status/652925238104076288
lrhoweII;05/10/2016 14:39;0;1;remember that time i was diagnosed with depression insomnia and anxiety and nobody told until i found the form me yeah nice;;;;7.84E+17;https://twitter.com/lrhoweII/status/783557247011926016
ltoms79;25/03/2015 02:30;0;0;@AmDiabetesAssn hello everyone. I was diagnosed with type 2 along with Neuropathy, hbp, anxiety , and degenerative disc disease.;Ohio, USA;@AmDiabetesAssn;;5.80E+17;https://twitter.com/ltoms79/status/580436656571973632
luciebeexxx;30/09/2016 07:35;0;21;This year I was diagnosed with ADD. Couple that with Anxiety and the Depression that runs through my family - I was thrilled, naturally.;;;;7.82E+17;https://twitter.com/luciebeexxx/status/781638436662878208
lucifermp3;05/11/2015 14:04;0;1;@dolbaeki i was diagnosed with anxiety and depression tho. and i think my doctor said i might have bipolar once but that was years ago;;@dolbaeki;;6.62E+17;https://twitter.com/lucifermp3/status/662148546360123392
luciidtrash;22/02/2016 14:00;0;0;I was diagnosed with anxiety and depression too along with an ED. You don't need to prove shit to anybody. https:// twitter.com/httphollaa/sta tus/701647444698910723 ;;;;7.02E+17;https://twitter.com/luciidtrash/status/701647651247366145
Luck_Mode;29/11/2014 07:34;0;0;Funny how she didn't start mentioning social anxiety or depression until I told her I was diagnosed with that;;;;5.38E+17;https://twitter.com/Luck_Mode/status/538475940758966272
LucyReasons;11/10/2015 02:38;0;2;2 years ago I was diagnosed with clinical depression and anxiety and now I'm on the way to being someone I love #WorldMentalHealthDay;;;#worldmentalhealthday;6.53E+17;https://twitter.com/LucyReasons/status/652916182668840960
luhhrissahh_;12/05/2015 11:29;0;0;I remember when I was diagnosed with anxiety and depression. Had break downs while at work and everything.;;;;5.98E+17;https://twitter.com/luhhrissahh_/status/597966762831966208
Luna_Vox;07/11/2016 22:06;0;0;I was diagnosed with depression when I was 14, lived with it then got pregnant and had bad postpartum depression along with anxiety now.;;;;7.96E+17;https://twitter.com/Luna_Vox/status/795628443949993984
Luna12546Luna;05/07/2014 07:55;0;0;And I cant even tell her that I was diagnosed with depression & anxiety . Or that I began Self harm again because I know what she would say.;;;;4.85E+17;https://twitter.com/Luna12546Luna/status/485210309335207936
lunagaristo;03/11/2015 11:49;0;1;@affectionhalsey i was diagnosed with An anxiety disorder when i was 11 that started because of myemetophobi;;@affectionhalsey;;6.61E+17;https://twitter.com/lunagaristo/status/661389700658237440
lunamariexo;09/03/2015 15:06;0;0;Do you really have anxiety or are u just saying U do  well I was diagnosed with anxiety by a doctor so I would ... http:// ask.fm/a/bpqng2g4;;;;5.75E+17;https://twitter.com/lunamariexo/status/574828477414768641
lundora;14/03/2016 06:43;0;0;@MaditaOnAir I was only diagnosed with anxiety disorder a year ago, before that it was always just treated as depression and I didn't even..;;@MaditaOnAir;;7.09E+17;https://twitter.com/lundora/status/709147925235032066
LusciousKaleina;10/01/2016 14:05;0;0;@PuppSab Manic depression? I have depression too which I was diagnosed with as well as anxiety . What is manic depression?;;@PuppSab;;6.86E+17;https://twitter.com/LusciousKaleina/status/686066265719443459
LVCarlos933;10/11/2016 12:38;0;0;@8NewsNow Help the people who have mental illness take them to a hospital not jail! I was diagnosed with PTSD, major depression and anxiety !;;@8NewsNow;;7.97E+17;https://twitter.com/LVCarlos933/status/796572794389549056
lvl3critter;26/03/2015 05:53;0;0;because I was diagnosed with anxiety & panic disorder im entitled to a emotional support animal. askin my doctor FR.;;;;5.81E+17;https://twitter.com/lvl3critter/status/580850091457691648
lydiawearsjeans;29/06/2016 01:01;0;2;@tinypeachbaby @buffgarfield & given medication that ended up making me feel awful. I was correctly diagnosed with an anxiety DO years later;;@tinypeachbaby @buffgarfield;;7.48E+17;https://twitter.com/lydiawearsjeans/status/747837312407605248
LyndiCohen;04/07/2016 14:46;0;0;In 2010, I was diagnosed with clinical anxiety . Ever since then, I've been learning how to URL instagram.com/p/BHbhUL3Dag9/;;;;7.50E+17;https://twitter.com/LyndiCohen/status/749856928499691524
LynzieParlato;21/02/2015 12:09;0;0;@Haulinhollyn thank you he wrote it to me when I was diagnosed with anxiety when I was a little girl;;@Haulinhollyn;;5.69E+17;https://twitter.com/LynzieParlato/status/568985733614030848
LyricalSunset7;25/10/2016 01:06;0;0;It's actually really hard for me to talk about this but I was recently diagnosed with post dramatic stress disorder general and anxiety;;;;7.91E+17;https://twitter.com/LyricalSunset7/status/790600366970863616
lyrtc;20/07/2015 10:13;0;2;When I was diagnosed with social anxiety my dad said I was faking. That I was trying to embarrass him;;;;6.23E+17;https://twitter.com/lyrtc/status/622952420491005952
LyssaMonea;31/03/2014 13:21;0;0;@_ittybitty__ me tooo. it sucks to see people pretending. i was diagnosed with anxiety /depression when I was 8. We got the bad genes. lol;;@_ittybitty__;;4.51E+17;https://twitter.com/LyssaMonea/status/450503159241121793
Lyssarjones;10/09/2015 07:46;0;0;About 3 years ago I was diagnosed with depression and anxiety . I went through a really dark period, https:// instagram.com/p/7bcWEjs7Vl/;;;;6.42E+17;https://twitter.com/Lyssarjones/status/641759605744345089
LyssaWoodall;03/07/2014 08:49;0;0;I was diagnosed with depression and anxiety disorder at 13 year's old. I was diagnosed with ednos and bulimia at 15 . #Confessions;South Venice, FL;;#confessions;4.84E+17;https://twitter.com/LyssaWoodall/status/484499098918486016
LyssMonae;29/03/2015 14:56;0;2;A Year ago today i was diagnosed with severe anxiety . Huh...WELL SUCKS IT DIDNT GET BETTER. But hey internet, anime and doggies always help;;;;5.82E+17;https://twitter.com/LyssMonae/status/582073813266882560
M_Carrielies;22/02/2016 21:34;0;0;The psycho-analytical approach to managing the psychological/ anxiety disorder I was diagnosed with is working better than anything else (62);;;;7.02E+17;https://twitter.com/M_Carrielies/status/701761925395439616
M0by_Duck;04/02/2016 17:01;0;2;I was diagnosed with depression & anxiety two years ago. It's not easy living with it but talking about it has always helped #timetotalk;;;#timetotalk;6.95E+17;https://twitter.com/M0by_Duck/status/695170216788123649
M0MENT_RlNG;12/01/2016 13:04;0;1;I had a colonoscopy because my stomach hurts that bad from my constant panic attacks before I was diagnosed with anxiety;;;;6.87E+17;https://twitter.com/M0MENT_RlNG/status/686775805108707328
m1lkyl0tus;04/09/2014 09:37;0;0;i was never diagnosed with it but i experienced minor anxiety and depression;;;;5.07E+17;https://twitter.com/m1lkyl0tus/status/507341684511105024
maaarsxcx;03/07/2016 10:34;2;1;um i have.. i was diagnosed with anxiety when i was a kid friends: what girl u look fine tho #growingupwithanxiety pic.twitter.com/2re7ArZhpL;;;#growingupwithanxiety;7.49E+17;https://twitter.com/maaarsxcx/status/749431133985644544
mackdaddychad;04/09/2016 02:48;0;0;As some of you know in 2015 I was diagnosed with anxiety ADHD and depression. I also had a http:// ift.tt/2c3e37f pic.twitter.com/4JBDwLR8QX;;;;7.72E+17;https://twitter.com/mackdaddychad/status/772144246241583104
mackdaddychad;04/09/2016 02:48;0;0;As some of you know in 2015 I was diagnosed with anxiety ADHD and depression. I also had a http:// ift.tt/2c3e37f pic.twitter.com/YLD9PlBvg3;;;;7.72E+17;https://twitter.com/mackdaddychad/status/772144222275248128
mackdaddychad;04/09/2016 02:48;0;0;As some of you know in 2015 I was diagnosed with anxiety ADHD and depression. I also had a http:// ift.tt/2c3e37f pic.twitter.com/QZ9sbcS70t;;;;7.72E+17;https://twitter.com/mackdaddychad/status/772144197910556673
macksharpe69;28/01/2016 02:53;0;9;This year I was diagnosed with anxiety and depression, thank you #BellLetsTalk for helping end the stigma around mental illness, it helps;;;#bellletstalk;6.92E+17;https://twitter.com/macksharpe69/status/692420230392455168
macleodholdfast;12/05/2016 04:16;0;0;I feel very lucky to have had a similar experience to @IMKristenBell when I was diagnosed with anxiety : http:// tinyurl.com/jsu6tpq #greatmoms;;@IMKristenBell;#greatmoms;7.30E+17;https://twitter.com/macleodholdfast/status/730491757910056961
MaddyMSMom;06/04/2016 00:26;0;0;waaahhh I have to take meds cuz I was diagnosed with Anxiety ... GTFO you just can't handle life you idiot;;;;7.17E+17;https://twitter.com/MaddyMSMom/status/717387936451440640
Madeline_Bev;05/07/2015 06:26;0;0;Ten years ago I was first diagnosed with anorexia, depression, and anxiety . Three years ago I was so https:// instagram.com/p/4ux4svOwq2/;;;;6.17E+17;https://twitter.com/Madeline_Bev/status/617459390086541312
madi_aubree98;11/10/2015 09:56;0;0;Today is national mental Heath disorder day. I was diagnosed with generalized anxiety;;;;6.53E+17;https://twitter.com/madi_aubree98/status/653026450304561152
madisonIray;30/05/2016 08:12;0;1;@Gracier45Gracie i was diagnosed with severe depression and anxiety and now take Cylexa and have therapy, dont tell me about getting help,;;@Gracier45Gracie;;7.37E+17;https://twitter.com/madisonIray/status/737074108421132288
MadisonLoree;09/09/2016 09:00;0;0;@officialMegann I feel you, pretty girl. I was just diagnosed with depression and anxiety and it's only getting worse. Here for you.;;@officialMegann;;7.74E+17;https://twitter.com/MadisonLoree/status/774049830993743876
MadisonLoree;04/08/2016 08:37;0;0;@officialMegann I was just diagnosed with depression and anxiety on Friday. It's been a rough few weeks.;;@officialMegann;;7.61E+17;https://twitter.com/MadisonLoree/status/760997949312737280
madsaucoin;28/01/2016 07:13;19;4;When I was 17 I was diagnosed with Major Depressive Disorder and anxiety but it doesn't define who I am #BellLetsTalk;;;#bellletstalk;6.92E+17;https://twitter.com/madsaucoin/status/692485489841065985
madyisnotcool;19/12/2015 13:12;0;0;@shleeburns I was diagnosed with an anxiety disorder when I was in 8th grade and it's still super hard to control;;@shleeburns;;6.78E+17;https://twitter.com/madyisnotcool/status/678080397360672769
MadyyWardd;05/04/2016 04:14;0;0;@bstoddddd has been really severe ( I was diagnosed with anxiety at the age of 4, but it's never been super bad). I've developed sensory....;;@bstoddddd;;7.17E+17;https://twitter.com/MadyyWardd/status/717082883509379072
mag_nelz;08/12/2014 11:06;0;3;This summer I was diagnosed with something called an Adjustment Disorder with Anxiety . I'm not ashamed of it and I'm glad was diagnosed.;;;;5.42E+17;https://twitter.com/mag_nelz/status/541790901358825474
magnaemin;06/03/2015 13:13;0;0;@monbrielle mon. I can't cope with the stress. And I was diagnosed with severe anxiety . So I requested them to allow me to quit school.;;@monbrielle;;5.74E+17;https://twitter.com/magnaemin/status/573712955650387970
mahoniggas;29/11/2015 06:18;2;9;@rregulusbIack i was diagnosed with anxiety at a young 8 years old!! DIAGNOSED on PAPER from A DOCTOR and diagnosed with depression at 10;;@rregulusbIack;;6.71E+17;https://twitter.com/mahoniggas/status/670728513675243525
maisiealice_;23/04/2016 06:47;0;0;This summer it'll have been 5 years since I was officially diagnosed with chronic depression and anxiety . 5 years of Dr's apps and meds;;;;7.24E+17;https://twitter.com/maisiealice_/status/723644508089520130
makedamnsures;31/12/2015 10:19;0;1;i was first diagnosed with depression and anxiety in middle school although i feel like it really began in my later yrs of elementary school;;;;6.82E+17;https://twitter.com/makedamnsures/status/682385675627446274
makeupbyemc;27/06/2014 17:01;0;0;@TheTasteofMCR i was officially diagnosed with depression and anxiety today. But the dr said its more severe than i thought..;;@TheTasteofMCR;;4.82E+17;https://twitter.com/makeupbyemc/status/482448643119542272
makeupleoneshka;04/01/2016 07:06;0;0;This video means so much too me! I was diagnosed with depression, anxiety & OCD. I feel like my head its gonna exploded! @MeghanRienks;;@MeghanRienks;;6.84E+17;https://twitter.com/makeupleoneshka/status/683786486165147653
malaloves;23/08/2016 14:56;0;0;I have battled anxiety and depression for years. I was diagnosed with postnatal depression after my son was... http:// fb.me/5rASbdUEJ;;;;7.68E+17;https://twitter.com/malaloves/status/767978848197677056
malaloves;23/08/2016 12:29;0;0;I have battled anxiety and depression for years. I was diagnosed with postnatal depression URL instagram.com/p/BJcBUvrgOd_/;Gold Coast, Queensland;;;7.68E+17;https://twitter.com/malaloves/status/767941716963983360
maldonaldson3;20/09/2016 11:05;0;1;i was diagnosed with depression anxiety and trichotillomania in 5th grade and moving up grades has been the. most. stressful. thing ever-;;;;7.78E+17;https://twitter.com/maldonaldson3/status/778067509316558848
malefiswent;29/11/2015 06:16;0;0;@rregulusbIack wow i was actually diagnosed with anxiety when i was 14 but you clearly must know better than my psychiatrist;;@rregulusbIack;;6.71E+17;https://twitter.com/malefiswent/status/670728027865772032
malfuegomami;02/09/2015 15:49;0;0;I had accusations against me... I lost my job. I got in a car accident. My heart got broken. I was diagnosed with depression and anxiety;;;;6.39E+17;https://twitter.com/malfuegomami/status/638982158875422720
Managlyph;27/08/2016 06:10;0;1;when i was 13, around the time i got diagnosed with anxiety /depression i had my oc, sean, but he was more like an imaginary friend;;;;7.69E+17;https://twitter.com/Managlyph/status/769295941321064448
ManaLikesSugar;02/11/2015 06:57;0;0;@Kyuubixi I was diagnosed with anxiety and depression since the 6th grade and when she keeps telling me she's going to keep killing herself;;@Kyuubixi;;6.61E+17;https://twitter.com/ManaLikesSugar/status/660953829584715776
mandi_dodson;20/05/2016 05:42;0;0;I have suffered from depression and anxiety my entire life. I was recently diagnosed with  URL instagram.com/p/BFmrTn8ghGu/;;;;7.33E+17;https://twitter.com/mandi_dodson/status/733412614252945408
mandiicandii210;19/01/2015 23:37;0;0;So, I was diagnosed with social anxiety -explains why I sweat so much;;;;5.57E+17;https://twitter.com/mandiicandii210/status/557200163354079232
Mandoline79;28/02/2015 10:21;0;0;@MrsLethal I don't know if it does. But I had anemia. I was so low iron. But I was undiagnosed celiac. Diagnosed with post partum anxiety;;@MrsLethal;;5.71E+17;https://twitter.com/Mandoline79/status/571495497636036608
mandydiak;28/01/2016 04:07;1;10;I was diagnosed with depression, panic, and anxiety disorders. Don't be ashamed to talk about it #BellLetsTalk #EndTheStigma;;;#bellletstalk #endthestigma;6.92E+17;https://twitter.com/mandydiak/status/692438683685888001
ManicMetalhead;12/12/2014 20:58;0;0;@DAVIDMDRAIMAN holy crap you replied :D, I was diagnosed with bipolar/schizoaffective disorder and anxiety at the age of 17,u helped me alot;;@DAVIDMDRAIMAN;;5.43E+17;https://twitter.com/ManicMetalhead/status/543389488974548993
ManLikeYeti;30/04/2014 01:39;0;0;@SiiniisterGamee mental health isn't a joke. I was diagnosed with severe Anxiety and Depression a year or so ago.;;@SiiniisterGamee;;4.61E+17;https://twitter.com/ManLikeYeti/status/461198074652946432
Manly_Salmon;30/09/2014 01:01;0;0;I was diagnosed with ANXIETY because I had trouble understanding the difference between what I need and what other people need.;;;;5.17E+17;https://twitter.com/Manly_Salmon/status/516633870033494017
mansuttitroupe;23/10/2016 08:02;0;1;i was diagnosed with social anxiety in sixth grade & depression in eighth. when i was 15 i was on suicide watch and u still think u know me?;;;;7.90E+17;https://twitter.com/mansuttitroupe/status/789980242609856514
MargaritaNerd;04/08/2016 09:27;0;0;My hair hasn't fallen out this bad since 2010 when I was first diagnosed with my anxiety disorder/depression.;;;;7.61E+17;https://twitter.com/MargaritaNerd/status/761010621198372864
MARGOTSMARAUDER;23/05/2015 00:12;0;0;I'm sick of people in school thinking I'm just miserable... I was actually diagnosed with depression and anxiety disorder by my doctor;;;;6.02E+17;https://twitter.com/MARGOTSMARAUDER/status/601782743517757440
MariaCasado1D;25/01/2015 07:53;0;0;noregretsjust-love: At 15 I was first diagnosed with depression. At 16 my anxiety consumed most of my daily... http:// tmblr.co/ZkTX9t1bZtndH;;;;5.59E+17;https://twitter.com/MariaCasado1D/status/559136953241989120
